latitude,longitude,month,swh,mwd,mwp
21.0,-56.0,5,5.1,68.95,7.37
21.0,-56.0,6,4.85,86.6,6.87
21.0,-56.0,7,5.43,87.7,6.69
21.0,-56.0,8,5.17,86.78,6.9
21.0,-56.0,9,5.99,70.14,7.99
21.0,-56.0,10,5.79,59.14,8.31
21.0,-56.0,11,6.62,45.86,8.56
21.0,-56.0,12,7.41,45.55,8.6
21.0,-55.5,1,7.48,42.65,8.69
21.0,-55.5,2,7.39,60.12,8.54
21.0,-55.5,3,6.94,38.67,8.71
21.0,-55.5,4,6.04,51.18,8.03
21.0,-55.5,5,5.11,68.32,7.38
21.0,-55.5,6,4.86,86.01,6.87
21.0,-55.5,7,5.44,87.33,6.7
21.0,-55.5,8,5.18,86.52,6.91
21.0,-55.5,9,6.0,70.11,7.99
21.0,-55.5,10,5.81,58.57,8.32
21.0,-55.5,11,6.63,45.41,8.57
21.0,-55.5,12,7.43,44.81,8.62
21.0,-55.0,1,7.51,42.03,8.71
21.0,-55.0,2,7.42,59.52,8.56
21.0,-55.0,3,6.96,38.06,8.73
21.0,-55.0,4,6.06,50.4,8.05
21.0,-55.0,5,5.12,67.75,7.39
21.0,-55.0,6,4.87,85.43,6.88
21.0,-55.0,7,5.45,86.95,6.7
21.0,-55.0,8,5.19,86.28,6.92
21.0,-55.0,9,6.0,70.05,8.0
21.0,-55.0,10,5.83,58.02,8.33
21.0,-55.0,11,6.63,44.98,8.59
21.0,-55.0,12,7.45,44.07,8.64
21.0,-54.5,1,7.53,41.43,8.73
21.0,-54.5,2,7.45,58.92,8.58
21.0,-54.5,3,6.98,37.45,8.75
21.0,-54.5,4,6.08,49.62,8.06
21.0,-54.5,5,5.13,67.19,7.4
21.0,-54.5,6,4.87,84.86,6.89
21.0,-54.5,7,5.46,86.56,6.7
21.0,-54.5,8,5.21,86.08,6.92
21.0,-54.5,9,6.01,70.0,8.0
21.0,-54.5,10,5.85,57.52,8.34
21.0,-54.5,11,6.64,44.53,8.6
21.0,-54.5,12,7.46,43.34,8.67
21.0,-54.0,1,7.56,40.86,8.75
21.0,-54.0,2,7.48,58.3,8.6
21.0,-54.0,3,7.01,36.88,8.77
21.0,-54.0,4,6.09,48.87,8.08
21.0,-54.0,5,5.14,66.63,7.4
21.0,-54.0,6,4.88,84.29,6.89
21.0,-54.0,7,5.47,86.17,6.71
21.0,-54.0,8,5.22,85.94,6.93
21.0,-54.0,9,6.02,70.02,8.0
21.0,-54.0,10,5.86,57.07,8.35
21.0,-54.0,11,6.65,44.16,8.61
21.0,-54.0,12,7.48,42.64,8.69
21.0,-53.5,1,7.58,40.32,8.77
21.0,-53.5,2,7.5,57.68,8.62
21.0,-53.5,3,7.03,36.32,8.79
21.0,-53.5,4,6.1,48.14,8.09
21.0,-53.5,5,5.14,66.04,7.41
21.0,-53.5,6,4.89,83.74,6.9
21.0,-53.5,7,5.49,85.77,6.71
21.0,-53.5,8,5.23,85.81,6.94
21.0,-53.5,9,6.02,70.11,8.0
21.0,-53.5,10,5.88,56.65,8.35
21.0,-53.5,11,6.65,43.79,8.62
21.0,-53.5,12,7.5,41.98,8.71
21.0,-53.0,1,7.61,39.79,8.79
21.0,-53.0,2,7.53,57.11,8.64
21.0,-53.0,3,7.05,35.8,8.81
21.0,-53.0,4,6.12,47.43,8.1
21.0,-53.0,5,5.15,65.43,7.42
21.0,-53.0,6,4.89,83.18,6.9
21.0,-53.0,7,5.5,85.38,6.71
21.0,-53.0,8,5.24,85.63,6.94
21.0,-53.0,9,6.03,70.2,8.0
21.0,-53.0,10,5.89,56.25,8.36
21.0,-53.0,11,6.66,43.44,8.63
21.0,-53.0,12,7.51,41.32,8.73
21.0,-52.5,1,7.63,39.3,8.8
21.0,-52.5,2,7.56,56.62,8.65
21.0,-52.5,3,7.07,49.7,8.82
21.0,-52.5,4,6.13,46.78,8.12
21.0,-52.5,5,5.16,64.83,7.42
21.0,-52.5,6,4.9,82.62,6.9
21.0,-52.5,7,5.51,84.99,6.72
21.0,-52.5,8,5.25,85.46,6.95
21.0,-52.5,9,6.04,70.31,7.99
21.0,-52.5,10,5.91,55.85,8.37
21.0,-52.5,11,6.67,43.11,8.63
21.0,-52.5,12,7.53,40.67,8.75
21.0,-52.0,1,7.66,38.8,8.82
21.0,-52.0,2,7.59,56.2,8.67
21.0,-52.0,3,7.09,49.21,8.84
21.0,-52.0,4,6.15,46.11,8.13
21.0,-52.0,5,5.17,64.22,7.43
21.0,-52.0,6,4.91,82.03,6.9
21.0,-52.0,7,5.52,84.6,6.72
21.0,-52.0,8,5.27,85.29,6.95
21.0,-52.0,9,6.05,70.41,7.99
21.0,-52.0,10,5.93,55.4,8.38
21.0,-52.0,11,6.68,42.79,8.64
21.0,-52.0,12,7.55,40.02,8.77
21.0,-51.5,1,7.68,38.29,8.83
21.0,-51.5,2,7.62,55.8,8.69
21.0,-51.5,3,7.12,48.73,8.85
21.0,-51.5,4,6.16,45.47,8.15
21.0,-51.5,5,5.18,63.62,7.43
21.0,-51.5,6,4.92,81.42,6.9
21.0,-51.5,7,5.53,84.22,6.72
21.0,-51.5,8,5.28,85.11,6.96
21.0,-51.5,9,6.06,70.45,7.98
21.0,-51.5,10,5.94,54.93,8.39
21.0,-51.5,11,6.7,42.49,8.65
21.0,-51.5,12,7.56,39.36,8.8
21.0,-51.0,1,7.71,37.78,8.85
21.0,-51.0,2,7.65,55.39,8.7
21.0,-51.0,3,7.13,62.68,8.87
21.0,-51.0,4,6.18,44.86,8.16
21.0,-51.0,5,5.19,63.02,7.44
21.0,-51.0,6,4.93,80.79,6.91
21.0,-51.0,7,5.54,83.83,6.73
21.0,-51.0,8,5.3,84.9,6.96
21.0,-51.0,9,6.08,70.43,7.98
21.0,-51.0,10,5.96,54.43,8.41
21.0,-51.0,11,6.71,42.19,8.66
21.0,-51.0,12,7.58,38.7,8.82
21.0,-50.5,1,7.73,37.24,8.86
21.0,-50.5,2,7.68,54.97,8.72
21.0,-50.5,3,7.15,62.23,8.88
21.0,-50.5,4,6.19,44.29,8.17
21.0,-50.5,5,5.2,62.44,7.44
21.0,-50.5,6,4.94,80.14,6.91
21.0,-50.5,7,5.55,83.44,6.73
21.0,-50.5,8,5.31,84.67,6.96
21.0,-50.5,9,6.1,70.37,7.97
21.0,-50.5,10,5.97,53.82,8.42
21.0,-50.5,11,6.72,41.85,8.67
21.0,-50.5,12,7.6,38.04,8.84
21.0,-50.0,1,7.76,36.66,8.88
21.0,-50.0,2,7.71,54.49,8.74
21.0,-50.0,3,7.16,61.83,8.89
21.0,-50.0,4,6.21,43.72,8.19
21.0,-50.0,5,5.21,61.88,7.45
21.0,-50.0,6,4.95,79.48,6.91
21.0,-50.0,7,5.56,83.06,6.73
21.0,-50.0,8,5.33,84.42,6.97
21.0,-50.0,9,6.12,70.34,7.96
21.0,-50.0,10,5.99,53.18,8.44
21.0,-50.0,11,6.73,41.42,8.68
21.0,-50.0,12,7.62,37.37,8.86
20.5,-145.0,1,9.45,131.1,10.15
20.5,-145.0,2,8.98,114.77,9.64
20.5,-145.0,3,8.36,72.34,9.3
20.5,-145.0,4,7.76,51.62,8.67
20.5,-145.0,5,6.71,76.97,8.22
20.5,-145.0,6,6.49,83.62,8.03
20.5,-145.0,7,6.43,86.1,7.82
20.5,-145.0,8,6.41,86.85,7.74
20.5,-145.0,9,6.53,77.65,8.29
20.5,-145.0,10,7.45,48.64,8.85
20.5,-145.0,11,8.42,40.07,9.14
20.5,-145.0,12,9.39,83.59,9.75
20.5,-144.5,1,9.43,131.37,10.13
20.5,-144.5,2,8.96,114.53,9.64
20.5,-144.5,3,8.34,71.77,9.3
20.5,-144.5,4,7.73,50.73,8.66
20.5,-144.5,5,6.7,75.69,8.2
20.5,-144.5,6,6.47,82.46,8.02
20.5,-144.5,7,6.42,85.36,7.81
20.5,-144.5,8,6.4,86.11,7.72
20.5,-144.5,9,6.51,76.82,8.28
20.5,-144.5,10,7.44,48.07,8.84
20.5,-144.5,11,8.41,39.54,9.14
20.5,-144.5,12,9.38,97.64,9.74
20.5,-144.0,1,9.41,131.64,10.11
20.5,-144.0,2,8.93,114.21,9.63
20.5,-144.0,3,8.32,71.23,9.29
20.5,-144.0,4,7.7,49.82,8.65
20.5,-144.0,5,6.68,74.44,8.18
20.5,-144.0,6,6.44,81.3,8.0
20.5,-144.0,7,6.4,84.61,7.8
20.5,-144.0,8,6.38,85.38,7.71
20.5,-144.0,9,6.5,76.0,8.26
20.5,-144.0,10,7.43,47.47,8.82
20.5,-144.0,11,8.39,38.93,9.13
20.5,-144.0,12,9.36,97.25,9.73
20.5,-143.5,1,9.39,131.89,10.1
20.5,-143.5,2,8.91,113.9,9.62
20.5,-143.5,3,8.3,70.73,9.28
20.5,-143.5,4,7.68,49.0,8.64
20.5,-143.5,5,6.66,73.27,8.16
20.5,-143.5,6,6.42,80.15,7.99
20.5,-143.5,7,6.39,83.91,7.8
20.5,-143.5,8,6.37,84.69,7.71
20.5,-143.5,9,6.48,75.22,8.25
20.5,-143.5,10,7.42,46.89,8.81
20.5,-143.5,11,8.37,38.33,9.12
20.5,-143.5,12,9.34,96.82,9.72
20.5,-143.0,1,9.37,132.06,10.08
20.5,-143.0,2,8.88,113.7,9.61
20.5,-143.0,3,8.28,70.24,9.27
20.5,-143.0,4,7.66,48.37,8.63
20.5,-143.0,5,6.65,72.21,8.14
20.5,-143.0,6,6.4,79.05,7.98
20.5,-143.0,7,6.38,83.27,7.79
20.5,-143.0,8,6.36,84.09,7.7
20.5,-143.0,9,6.46,74.53,8.25
20.5,-143.0,10,7.4,46.34,8.81
20.5,-143.0,11,8.36,37.77,9.11
20.5,-143.0,12,9.32,96.37,9.72
20.5,-142.5,1,9.35,132.2,10.07
20.5,-142.5,2,8.85,113.44,9.61
20.5,-142.5,3,8.27,69.71,9.27
20.5,-142.5,4,7.65,47.74,8.62
20.5,-142.5,5,6.64,71.25,8.13
20.5,-142.5,6,6.38,78.06,7.98
20.5,-142.5,7,6.37,82.7,7.79
20.5,-142.5,8,6.35,83.61,7.7
20.5,-142.5,9,6.45,73.92,8.24
20.5,-142.5,10,7.38,45.82,8.8
20.5,-142.5,11,8.34,37.25,9.1
20.5,-142.5,12,9.3,95.96,9.72
20.5,-142.0,1,9.33,132.3,10.05
20.5,-142.0,2,8.82,113.1,9.6
20.5,-142.0,3,8.25,69.18,9.27
20.5,-142.0,4,7.63,47.09,8.61
20.5,-142.0,5,6.63,70.37,8.13
20.5,-142.0,6,6.36,77.18,7.98
20.5,-142.0,7,6.36,82.25,7.79
20.5,-142.0,8,6.35,83.25,7.71
20.5,-142.0,9,6.44,73.42,8.24
20.5,-142.0,10,7.37,45.33,8.8
20.5,-142.0,11,8.32,36.74,9.09
20.5,-142.0,12,9.28,95.6,9.71
20.5,-141.5,1,9.31,118.53,10.04
20.5,-141.5,2,8.79,112.63,9.59
20.5,-141.5,3,8.23,68.61,9.27
20.5,-141.5,4,7.62,46.41,8.61
20.5,-141.5,5,6.62,69.57,8.14
20.5,-141.5,6,6.35,76.38,7.99
20.5,-141.5,7,6.35,81.96,7.8
20.5,-141.5,8,6.35,82.94,7.72
20.5,-141.5,9,6.44,73.04,8.25
20.5,-141.5,10,7.36,44.84,8.79
20.5,-141.5,11,8.31,36.23,9.09
20.5,-141.5,12,9.27,95.25,9.7
20.5,-141.0,1,9.28,104.7,10.02
20.5,-141.0,2,8.76,125.95,9.59
20.5,-141.0,3,8.22,68.02,9.26
20.5,-141.0,4,7.6,45.68,8.62
20.5,-141.0,5,6.62,68.81,8.14
20.5,-141.0,6,6.35,75.6,7.99
20.5,-141.0,7,6.35,81.62,7.81
20.5,-141.0,8,6.35,82.62,7.73
20.5,-141.0,9,6.44,72.72,8.25
20.5,-141.0,10,7.34,44.35,8.79
20.5,-141.0,11,8.29,35.71,9.08
20.5,-141.0,12,9.25,94.87,9.69
20.5,-140.5,1,9.25,104.71,10.01
20.5,-140.5,2,8.72,125.4,9.58
20.5,-140.5,3,8.2,67.39,9.26
20.5,-140.5,4,7.59,44.83,8.63
20.5,-140.5,5,6.61,68.01,8.15
20.5,-140.5,6,6.34,74.86,8.0
20.5,-140.5,7,6.34,81.29,7.82
20.5,-140.5,8,6.35,82.31,7.74
20.5,-140.5,9,6.43,72.42,8.27
20.5,-140.5,10,7.33,43.8,8.8
20.5,-140.5,11,8.28,35.15,9.07
20.5,-140.5,12,9.23,80.03,9.69
20.5,-140.0,1,9.22,90.82,10.0
20.5,-140.0,2,8.69,124.86,9.58
20.5,-140.0,3,8.18,81.15,9.27
20.5,-140.0,4,7.57,43.92,8.64
20.5,-140.0,5,6.6,67.17,8.17
20.5,-140.0,6,6.33,74.17,8.02
20.5,-140.0,7,6.33,81.01,7.84
20.5,-140.0,8,6.35,82.01,7.75
20.5,-140.0,9,6.42,72.09,8.28
20.5,-140.0,10,7.32,43.19,8.8
20.5,-140.0,11,8.26,34.62,9.07
20.5,-140.0,12,9.21,79.49,9.68
20.5,-139.5,1,9.18,90.71,9.99
20.5,-139.5,2,8.65,124.36,9.57
20.5,-139.5,3,8.16,80.42,9.27
20.5,-139.5,4,7.55,43.02,8.65
20.5,-139.5,5,6.58,66.37,8.18
20.5,-139.5,6,6.31,73.46,8.05
20.5,-139.5,7,6.32,80.72,7.86
20.5,-139.5,8,6.33,81.7,7.77
20.5,-139.5,9,6.42,71.73,8.29
20.5,-139.5,10,7.3,42.51,8.81
20.5,-139.5,11,8.24,34.04,9.06
20.5,-139.5,12,9.18,78.89,9.68
20.5,-139.0,1,9.15,90.56,9.98
20.5,-139.0,2,8.62,123.84,9.57
20.5,-139.0,3,8.14,79.67,9.27
20.5,-139.0,4,7.53,42.06,8.66
20.5,-139.0,5,6.58,65.53,8.2
20.5,-139.0,6,6.3,72.69,8.07
20.5,-139.0,7,6.32,80.36,7.88
20.5,-139.0,8,6.32,81.38,7.78
20.5,-139.0,9,6.42,71.31,8.31
20.5,-139.0,10,7.29,41.78,8.81
20.5,-139.0,11,8.21,33.41,9.06
20.5,-139.0,12,9.15,78.27,9.68
20.5,-138.5,1,9.11,90.32,9.97
20.5,-138.5,2,8.57,137.09,9.56
20.5,-138.5,3,8.11,78.81,9.27
20.5,-138.5,4,7.51,41.02,8.66
20.5,-138.5,5,6.57,64.47,8.21
20.5,-138.5,6,6.29,71.85,8.08
20.5,-138.5,7,6.31,79.94,7.89
20.5,-138.5,8,6.31,81.05,7.79
20.5,-138.5,9,6.41,70.82,8.31
20.5,-138.5,10,7.27,40.91,8.82
20.5,-138.5,11,8.19,32.75,9.05
20.5,-138.5,12,9.12,77.59,9.68
20.5,-138.0,1,9.08,103.85,9.97
20.5,-138.0,2,8.53,136.42,9.56
20.5,-138.0,3,8.08,77.86,9.28
20.5,-138.0,4,7.49,39.89,8.67
20.5,-138.0,5,6.55,63.25,8.22
20.5,-138.0,6,6.28,70.86,8.1
20.5,-138.0,7,6.3,79.47,7.91
20.5,-138.0,8,6.3,80.66,7.8
20.5,-138.0,9,6.41,70.21,8.32
20.5,-138.0,10,7.26,39.92,8.82
20.5,-138.0,11,8.17,32.01,9.04
20.5,-138.0,12,9.09,76.87,9.68
20.5,-137.5,1,9.04,103.45,9.96
20.5,-137.5,2,8.49,135.71,9.56
20.5,-137.5,3,8.06,76.91,9.28
20.5,-137.5,4,7.46,38.69,8.68
20.5,-137.5,5,6.54,61.93,8.24
20.5,-137.5,6,6.26,69.76,8.12
20.5,-137.5,7,6.29,79.0,7.92
20.5,-137.5,8,6.29,80.18,7.81
20.5,-137.5,9,6.4,69.56,8.33
20.5,-137.5,10,7.23,38.9,8.83
20.5,-137.5,11,8.14,31.23,9.04
20.5,-137.5,12,9.06,76.11,9.68
20.5,-137.0,1,9.0,103.06,9.96
20.5,-137.0,2,8.45,135.02,9.55
20.5,-137.0,3,8.03,90.36,9.28
20.5,-137.0,4,7.44,37.47,8.69
20.5,-137.0,5,6.52,60.56,8.25
20.5,-137.0,6,6.25,68.57,8.13
20.5,-137.0,7,6.28,78.55,7.93
20.5,-137.0,8,6.28,79.64,7.81
20.5,-137.0,9,6.39,68.89,8.34
20.5,-137.0,10,7.21,37.82,8.84
20.5,-137.0,11,8.11,30.41,9.03
20.5,-137.0,12,9.03,75.33,9.68
20.5,-136.5,1,8.96,102.67,9.95
20.5,-136.5,2,8.4,148.21,9.55
20.5,-136.5,3,8.0,89.33,9.29
20.5,-136.5,4,7.41,36.23,8.7
20.5,-136.5,5,6.5,59.21,8.26
20.5,-136.5,6,6.23,67.37,8.15
20.5,-136.5,7,6.27,78.18,7.94
20.5,-136.5,8,6.26,79.16,7.82
20.5,-136.5,9,6.38,68.18,8.35
20.5,-136.5,10,7.18,36.76,8.85
20.5,-136.5,11,8.08,29.54,9.03
20.5,-136.5,12,9.0,74.52,9.68
20.5,-136.0,1,8.91,116.07,9.95
20.5,-136.0,2,8.36,147.5,9.55
20.5,-136.0,3,7.97,88.27,9.3
20.5,-136.0,4,7.39,34.94,8.71
20.5,-136.0,5,6.49,57.79,8.28
20.5,-136.0,6,6.21,66.17,8.17
20.5,-136.0,7,6.25,77.84,7.95
20.5,-136.0,8,6.24,78.76,7.82
20.5,-136.0,9,6.37,67.37,8.36
20.5,-136.0,10,7.16,35.74,8.86
20.5,-136.0,11,8.05,28.64,9.03
20.5,-136.0,12,8.97,102.5,9.68
20.5,-135.5,1,8.87,129.4,9.94
20.5,-135.5,2,8.31,160.6,9.55
20.5,-135.5,3,7.94,87.18,9.3
20.5,-135.5,4,7.36,33.62,8.72
20.5,-135.5,5,6.47,56.37,8.3
20.5,-135.5,6,6.19,65.03,8.2
20.5,-135.5,7,6.23,77.53,7.97
20.5,-135.5,8,6.23,78.45,7.83
20.5,-135.5,9,6.36,66.5,8.36
20.5,-135.5,10,7.14,34.78,8.87
20.5,-135.5,11,8.01,27.73,9.03
20.5,-135.5,12,8.94,116.08,9.67
20.5,-135.0,1,8.83,128.87,9.94
20.5,-135.0,2,8.27,159.77,9.56
20.5,-135.0,3,7.91,86.04,9.32
20.5,-135.0,4,7.33,32.26,8.74
20.5,-135.0,5,6.45,54.97,8.32
20.5,-135.0,6,6.17,63.98,8.23
20.5,-135.0,7,6.22,77.23,7.99
20.5,-135.0,8,6.21,78.39,7.84
20.5,-135.0,9,6.36,65.66,8.37
20.5,-135.0,10,7.11,33.73,8.88
20.5,-135.0,11,7.98,26.77,9.02
20.5,-135.0,12,8.9,115.25,9.67
20.5,-134.5,1,8.78,142.14,9.94
20.5,-134.5,2,8.23,158.89,9.56
20.5,-134.5,3,7.87,99.27,9.33
20.5,-134.5,4,7.3,30.88,8.76
20.5,-134.5,5,6.43,53.6,8.34
20.5,-134.5,6,6.15,62.95,8.26
20.5,-134.5,7,6.2,76.93,8.01
20.5,-134.5,8,6.2,78.25,7.85
20.5,-134.5,9,6.35,64.86,8.39
20.5,-134.5,10,7.09,32.47,8.89
20.5,-134.5,11,7.95,25.72,9.02
20.5,-134.5,12,8.86,114.37,9.67
20.5,-134.0,1,8.74,141.5,9.94
20.5,-134.0,2,8.18,157.94,9.56
20.5,-134.0,3,7.84,112.46,9.34
20.5,-134.0,4,7.27,29.46,8.77
20.5,-134.0,5,6.4,52.22,8.36
20.5,-134.0,6,6.14,61.9,8.28
20.5,-134.0,7,6.19,76.65,8.03
20.5,-134.0,8,6.19,78.1,7.86
20.5,-134.0,9,6.34,64.05,8.41
20.5,-134.0,10,7.06,31.02,8.91
20.5,-134.0,11,7.91,24.59,9.03
20.5,-134.0,12,8.82,113.43,9.67
20.5,-133.5,1,8.69,140.83,9.94
20.5,-133.5,2,8.14,170.82,9.57
20.5,-133.5,3,7.81,111.18,9.35
20.5,-133.5,4,7.24,27.99,8.79
20.5,-133.5,5,6.38,50.77,8.38
20.5,-133.5,6,6.12,60.76,8.3
20.5,-133.5,7,6.17,76.34,8.05
20.5,-133.5,8,6.17,77.95,7.87
20.5,-133.5,9,6.33,63.12,8.42
20.5,-133.5,10,7.03,29.53,8.92
20.5,-133.5,11,7.88,37.84,9.03
20.5,-133.5,12,8.78,112.5,9.68
20.5,-133.0,1,8.64,140.13,9.93
20.5,-133.0,2,8.09,169.84,9.57
20.5,-133.0,3,7.77,124.27,9.36
20.5,-133.0,4,7.21,26.42,8.81
20.5,-133.0,5,6.35,49.07,8.4
20.5,-133.0,6,6.1,59.45,8.32
20.5,-133.0,7,6.15,75.97,8.06
20.5,-133.0,8,6.14,77.78,7.88
20.5,-133.0,9,6.32,62.08,8.44
20.5,-133.0,10,7.0,28.1,8.93
20.5,-133.0,11,7.84,51.07,9.03
20.5,-133.0,12,8.75,111.6,9.67
20.5,-132.5,1,8.59,153.27,9.93
20.5,-132.5,2,8.04,168.87,9.58
20.5,-132.5,3,7.73,137.31,9.37
20.5,-132.5,4,7.17,24.73,8.82
20.5,-132.5,5,6.33,47.3,8.42
20.5,-132.5,6,6.07,58.04,8.33
20.5,-132.5,7,6.13,75.62,8.08
20.5,-132.5,8,6.12,77.53,7.89
20.5,-132.5,9,6.3,61.0,8.45
20.5,-132.5,10,6.98,26.67,8.94
20.5,-132.5,11,7.8,49.87,9.03
20.5,-132.5,12,8.7,110.67,9.67
20.5,-132.0,1,8.54,152.48,9.93
20.5,-132.0,2,7.99,181.72,9.58
20.5,-132.0,3,7.7,150.32,9.39
20.5,-132.0,4,7.13,51.76,8.84
20.5,-132.0,5,6.31,45.41,8.43
20.5,-132.0,6,6.05,56.54,8.35
20.5,-132.0,7,6.1,75.3,8.1
20.5,-132.0,8,6.09,77.23,7.9
20.5,-132.0,9,6.29,59.94,8.46
20.5,-132.0,10,6.95,25.13,8.95
20.5,-132.0,11,7.75,48.61,9.04
20.5,-132.0,12,8.66,109.67,9.68
20.5,-131.5,1,8.49,165.44,9.93
20.5,-131.5,2,7.95,180.67,9.59
20.5,-131.5,3,7.66,148.93,9.4
20.5,-131.5,4,7.09,78.72,8.86
20.5,-131.5,5,6.28,43.37,8.44
20.5,-131.5,6,6.03,54.99,8.37
20.5,-131.5,7,6.08,74.96,8.12
20.5,-131.5,8,6.06,76.93,7.92
20.5,-131.5,9,6.27,58.96,8.48
20.5,-131.5,10,6.92,23.56,8.96
20.5,-131.5,11,7.71,47.3,9.05
20.5,-131.5,12,8.62,123.05,9.68
20.5,-131.0,1,8.44,164.48,9.94
20.5,-131.0,2,7.9,179.56,9.6
20.5,-131.0,3,7.62,147.58,9.42
20.5,-131.0,4,7.06,76.81,8.87
20.5,-131.0,5,6.27,55.7,8.46
20.5,-131.0,6,6.01,53.44,8.39
20.5,-131.0,7,6.06,74.63,8.13
20.5,-131.0,8,6.04,76.69,7.93
20.5,-131.0,9,6.26,57.97,8.49
20.5,-131.0,10,6.9,21.96,8.98
20.5,-131.0,11,7.67,45.98,9.06
20.5,-131.0,12,8.58,122.06,9.69
20.5,-130.5,1,8.38,163.46,9.95
20.5,-130.5,2,7.85,178.4,9.61
20.5,-130.5,3,7.59,189.46,9.43
20.5,-130.5,4,7.04,89.32,8.89
20.5,-130.5,5,6.25,53.57,8.48
20.5,-130.5,6,5.99,51.93,8.42
20.5,-130.5,7,6.05,74.37,8.16
20.5,-130.5,8,6.02,76.52,7.95
20.5,-130.5,9,6.25,56.96,8.5
20.5,-130.5,10,6.88,34.73,8.99
20.5,-130.5,11,7.62,59.04,9.07
20.5,-130.5,12,8.54,121.09,9.69
20.5,-130.0,1,8.33,162.42,9.96
20.5,-130.0,2,7.81,191.11,9.62
20.5,-130.0,3,7.56,188.05,9.45
20.5,-130.0,4,7.01,87.41,8.92
20.5,-130.0,5,6.23,65.77,8.51
20.5,-130.0,6,5.98,50.57,8.46
20.5,-130.0,7,6.03,74.35,8.19
20.5,-130.0,8,6.0,76.5,7.98
20.5,-130.0,9,6.25,56.06,8.52
20.5,-130.0,10,6.86,33.04,9.02
20.5,-130.0,11,7.58,57.65,9.09
20.5,-130.0,12,8.49,134.4,9.69
20.5,-129.5,1,8.28,189.05,9.97
20.5,-129.5,2,7.76,203.81,9.64
20.5,-129.5,3,7.53,186.61,9.48
20.5,-129.5,4,6.99,99.91,8.95
20.5,-129.5,5,6.22,63.48,8.55
20.5,-129.5,6,5.97,49.26,8.5
20.5,-129.5,7,6.02,74.56,8.23
20.5,-129.5,8,5.99,76.59,8.0
20.5,-129.5,9,6.24,55.36,8.55
20.5,-129.5,10,6.84,31.29,9.05
20.5,-129.5,11,7.55,56.2,9.11
20.5,-129.5,12,8.45,133.19,9.71
20.5,-129.0,1,8.23,229.5,9.98
20.5,-129.0,2,7.72,216.41,9.65
20.5,-129.0,3,7.5,185.09,9.5
20.5,-129.0,4,6.97,97.95,8.99
20.5,-129.0,5,6.21,61.13,8.6
20.5,-129.0,6,5.97,47.97,8.55
20.5,-129.0,7,6.01,75.07,8.28
20.5,-129.0,8,5.98,76.8,8.04
20.5,-129.0,9,6.24,54.65,8.58
20.5,-129.0,10,6.82,43.85,9.08
20.5,-129.0,11,7.51,69.07,9.13
20.5,-129.0,12,8.4,146.33,9.72
20.5,-128.5,1,8.19,228.42,9.99
20.5,-128.5,2,7.68,228.92,9.67
20.5,-128.5,3,7.48,212.32,9.53
20.5,-128.5,4,6.96,124.73,9.02
20.5,-128.5,5,6.21,58.83,8.65
20.5,-128.5,6,5.97,46.6,8.6
20.5,-128.5,7,6.0,75.97,8.33
20.5,-128.5,8,5.96,77.23,8.08
20.5,-128.5,9,6.24,53.72,8.61
20.5,-128.5,10,6.81,70.69,9.11
20.5,-128.5,11,7.47,67.5,9.15
20.5,-128.5,12,8.36,173.81,9.74
20.5,-128.0,1,8.14,254.91,10.0
20.5,-128.0,2,7.63,227.59,9.69
20.5,-128.0,3,7.45,225.12,9.56
20.5,-128.0,4,6.94,165.78,9.06
20.5,-128.0,5,6.2,70.79,8.7
20.5,-128.0,6,5.97,45.11,8.66
20.5,-128.0,7,5.99,77.31,8.39
20.5,-128.0,8,5.95,77.97,8.12
20.5,-128.0,9,6.24,52.74,8.65
20.5,-128.0,10,6.79,82.94,9.15
20.5,-128.0,11,7.43,80.31,9.18
20.5,-128.0,12,8.31,186.83,9.76
20.5,-127.5,1,8.09,267.39,10.02
20.5,-127.5,2,7.59,226.31,9.72
20.5,-127.5,3,7.43,252.24,9.59
20.5,-127.5,4,6.92,192.28,9.11
20.5,-127.5,5,6.2,68.03,8.74
20.5,-127.5,6,5.97,43.6,8.71
20.5,-127.5,7,5.98,79.01,8.44
20.5,-127.5,8,5.94,79.04,8.16
20.5,-127.5,9,6.24,51.88,8.68
20.5,-127.5,10,6.77,95.13,9.18
20.5,-127.5,11,7.39,93.03,9.21
20.5,-127.5,12,8.26,199.8,9.78
20.5,-127.0,1,8.04,279.88,10.04
20.5,-127.0,2,7.55,280.4,9.74
20.5,-127.0,3,7.4,279.28,9.62
20.5,-127.0,4,6.91,189.93,9.15
20.5,-127.0,5,6.2,64.5,8.79
20.5,-127.0,6,5.97,42.24,8.76
20.5,-127.0,7,5.98,81.21,8.49
20.5,-127.0,8,5.93,80.32,8.2
20.5,-127.0,9,6.24,65.37,8.72
20.5,-127.0,10,6.75,107.21,9.22
20.5,-127.0,11,7.35,105.76,9.25
20.5,-127.0,12,8.21,198.37,9.81
20.5,-126.5,1,7.99,278.6,10.06
20.5,-126.5,2,7.51,279.12,9.76
20.5,-126.5,3,7.38,277.5,9.65
20.5,-126.5,4,6.9,187.48,9.19
20.5,-126.5,5,6.2,100.92,8.84
20.5,-126.5,6,5.98,55.66,8.81
20.5,-126.5,7,5.97,83.77,8.54
20.5,-126.5,8,5.93,81.88,8.24
20.5,-126.5,9,6.24,64.55,8.75
20.5,-126.5,10,6.74,147.97,9.26
20.5,-126.5,11,7.31,147.29,9.28
